HHNR	ZPERS	AUSB	EINK	AUTOS	ZGDE
1032000050500	1	0	13	0	1032
1032000055100	2	0	11	2	1032
1032000066000	1	0	3	1	1032
1032000070000	3	0	9	0	1032
1032000072600	1	0	5	0	1032
1033000004800	1	0	7	1	1033
1033000008900	2	0	11	2	1033
1033000032700	2	0	5	2	1033
1033000051800	1	0	9	1	1033
1033000082100	3	0	15	1	1033
1033000090000	2	0	9	1	1055
1037000043300	1	0	9	1	1037
1037000054700	1	0	9	2	1037
1039000004100	2	0	13	1	1039
1039000013400	2	0	5	1	1030
1039000020500	2	0	7	3	1039
1039000033800	1	0	15	2	1031
1039000035100	1	0	5	2	1039
1039000047800	2	0	13	2	1039
1040000070600	1	0	13	0	1040
1040000172400	1	0	15	1	1040
1040000194000	1	0	9	3	1040
1041000000600	2	0	19	0	1041
1041000010700	1	0	5	1	1041
1041000015600	4	0	17	3	1041
1041000016200	1	0	7	1	1041
1041000023700	5	0	9	1	1041
1041000027500	2	0	5	1	1041
1041000028600	1	0	13	3	1041
1051000086801	1	0	5	1	174
1051000103900	1	0	11	1	1051
1051000190800	1	0	9	0	1051
1051000199901	4	0	9	2	261
1051000213201	1	0	17	2	4013
1052000091000	1	0	13	1	1052
1052000176000	1	0	5	1	1052
1053000044000	2	0	9	3	1053
1054000010100	1	0	15	1	1054
1054000032900	1	0	15	2	1054
1054000070000	1	0	7	1	1054
1054000118400	1	0	15	0	1054
1054000145401	3	0	9	1	4038
1054000154900	1	0	7	1	1054
1054000233300	2	0	13	2	1054
1054000247501	3	0	19	1	135
1054000291300	1	0	17	2	1054
1054000514300	1	0	7	1	1054
1055000000700	2	0	7	1	1055
1055000004300	4	0	9	3	1055
1055000012100	1	0	11	2	1055
1055000018900	3	0	7	1	1055
1055000028000	2	0	9	0	1055
1055000031600	2	0	3	2	1055
1055000045400	4	0	13	1	1055
1056000004400	1	0	11	2	1056
1057000001300	3	0	11	1	1057
1058000017600	1	0	19	1	1058
1058000037000	1	0	3	1	1058
1058000052501	5	0	15	1	261
1058000259900	1	0	15	1	1058
1058000290900	1	0	11	1	1058
1058000404800	1	0	7	0	1058
1058000556400	1	0	13	2	1058
1059000006400	1	0	5	1	1059
1059000056600	1	0	9	1	1059
1059000296300	1	0	19	2	1059
1059000302400	1	0	11	2	1059
1059000402800	1	0	7	2	1059
1059000474700	1	0	7	0	1059
1059000522100	1	0	7	1	1059
1059000561000	1	0	11	2	1059
1059000620300	1	0	7	0	1059
1059000630200	1	0	5	1	1059
1059000765501	2	0	7	2	4040
1059000878601	2	0	9	0	4063
1059000949601	2	0	3	0	4135
1059000950200	1	0	17	2	1059
1059000978401	2	0	5	1	261
1059001031900	1	0	13	2	1059
1059001104700	1	0	7	0	1059
1059001161101	4	0	7	2	4075
1061000030301	2	0	11	0	261
1061000072400	1	0	13	2	1061
1061000118400	1	0	13	2	1061
1061000302600	1	0	5	1	1061
1061000302601	1	0	11	1	4080
1061000330800	1	0	7	2	1061
1061000425700	1	0	9	3	1061
1061000439800	1	0	3	3	1061
1061000648200	1	0	13	2	1061
1061000655500	1	0	15	0	1061
1061000719500	1	0	9	3	1061
1061000838400	1	0	5	0	1061
1061000930100	2	0	11	1	1061
1061000964001	1	0	15	1	96
1061001119201	4	0	17	0	69
1061001190100	1	0	7	2	1061
1061001380400	1	0	9	3	1061
1061001476200	1	0	11	2	1061
1061001476201	2	0	7	0	4042
1061001595100	1	0	5	0	1061
1061001595101	2	0	5	2	4135
1061001667900	1	0	7	1	1061
1061001667901	2	0	7	1	1065
1061001672100	1	0	7	1	1061
1061001673900	2	0	7	1	1061
1061001761200	1	0	5	0	1061
1061001891700	1	0	9	1	1061
1061001975300	1	0	13	1	1061
1061001991400	1	0	7	1	1061
1061001992900	2	0	9	3	1061
1061002110200	1	0	7	0	1061
1061002127000	1	0	7	1	1061
1061002144400	2	0	15	2	1061
1061002222900	1	0	11	3	1061
1061002249000	1	0	17	2	1061
1061002355800	1	0	19	2	1061
1061002691600	1	0	9	1	1061
1061002729400	1	0	7	1	1061
1061002735701	2	0	5	2	261
1061002756100	1	0	7	2	1061
1061002780000	1	0	9	2	1061
1061002848700	1	0	15	1	1061
1061002917501	1	0	7	0	261
1061003040800	1	0	7	1	1061
1061003059900	1	0	13	0	1061
1061003085300	1	0	7	1	1061
1061003118100	1	0	7	1	1061
1061003128300	1	0	17	2	1061
1061003268400	1	0	11	0	1061
1061003268401	1	0	9	1	1344
1061003344000	1	0	7	1	1061
1061003348200	1	0	7	2	1061
1061003475100	1	0	19	2	1061
1061003698001	2	0	17	1	1065
1061003721700	1	0	7	1	1061
1061003721701	4	0	13	1	176
1061004021900	1	0	5	0	1061
1061004148501	1	0	5	1	199
1062000006901	1	0	5	1	261
1062000111801	2	0	5	0	138
1062000138200	1	0	9	0	1062
1063000074301	2	0	13	1	4093
1064000017000	2	0	13	0	1064
1064000018000	1	0	7	1	1064
1064000023400	4	0	19	3	1064
1064000042700	4	0	15	1	1064
1065000005300	4	0	9	2	1065
1065000056000	1	0	5	1	1065
1065000094300	3	0	7	3	1065
1065000098500	2	0	11	1	1065
1065000115100	2	0	9	1	1065
1065000120600	1	0	9	0	1065
1065000138100	2	0	9	3	1065
1067000064700	2	0	7	0	1067
1069000059201	1	0	5	0	1322
1081000128600	1	0	3	3	1081
1081000159900	2	0	7	1	1081
1081000160900	1	0	15	2	1081
1082000011900	1	0	11	3	1082
1083000006900	1	0	7	0	1083
1083000044901	2	0	9	1	4305
1088000025800	1	0	9	1	1088
1088000038400	1	0	13	2	1088
1088000051300	1	0	9	0	1088
1088000052000	1	0	5	0	1088
1093000154301	1	0	5	1	4566
1094000075400	1	0	7	3	1094
1096000013900	1	0	19	3	1096
1096000014600	1	0	7	1	1096
1096000021800	2	0	15	3	1096
1096000021801	4	0	11	1	4023
1097000029001	3	0	7	1	180
1097000037900	1	0	13	1	1097
1098000001300	1	0	13	2	1098
1102000019601	3	0	15	0	198
1102000073201	1	0	9	2	4831
1103000115000	1	0	7	1	1103
1103000159500	1	0	9	2	1103
1103000232601	2	0	15	2	195
1103000320800	1	0	5	3	1103
1104000096900	1	0	15	1	1104
1104000096901	4	0	13	2	62
1104000127701	3	0	9	2	137
1107000011100	1	0	5	2	1107
1107000054501	1	0	5	1	261
1123000053000	1	0	15	0	1123
1125000058700	1	0	9	2	1125
1125000183801	1	0	3	0	58
1125000195601	2	0	7	0	4042
1128000082801	2	0	5	1	197
1131000024200	1	0	9	2	1131
1135000010801	3	0	13	2	4040
1139000018001	4	0	19	2	1023
1142000018300	1	0	9	2	1142
1147000028200	1	0	7	1	1147
1151000026000	2	0	13	2	1151
1151000097000	1	0	9	0	1151
1151000155100	1	0	19	0	1151
1151000180101	2	0	19	1	247
1201000024300	1	0	9	1	1201
1202000022501	2	0	19	2	230
1205000032600	1	0	3	1	1205
1205000062701	2	0	9	2	261
1205000078000	1	0	7	1	1205
1206000013701	2	0	19	3	4037
1206000039200	1	0	13	3	1206
1206000061601	2	0	5	1	154
1208000018800	1	0	11	3	1208
1209000020600	1	0	11	0	1209
1213000001000	1	0	7	1	1213
1213000034400	1	0	19	1	1213
1213000145500	1	0	9	1	1213
1213000163800	1	0	5	0	1213
1213000165400	1	0	13	2	1213
1214000038401	1	0	11	1	230
1301000050800	1	0	15	2	1301
1301000062300	5	0	5	2	1301
1301000068400	6	0	9	3	1301
1301000087000	1	0	9	3	1301
1301000126300	1	0	7	2	1301
1301000148400	1	0	5	2	1301
1301000163600	3	0	11	2	1301
1301000167500	2	0	5	2	1301
1301000173800	1	0	5	3	1301
1301000176500	1	0	7	0	1301
1301000176900	2	0	11	0	1301
1301000203200	2	0	11	2	1301
1301000212400	1	0	7	1	1301
1301000224200	1	0	19	1	9216
1301000243400	4	0	11	2	1301
1301000246200	1	0	19	3	1301
1301000294600	1	0	9	1	1301
1301000322100	1	0	13	3	1301
1301000322200	1	0	17	1	1301
1301000332000	1	0	9	0	1301
1301000413400	2	0	9	1	1301
1301000417700	1	0	15	1	1301
1301000460100	2	0	5	2	1301
1301000467200	1	0	7	1	1301
1301000491100	1	0	9	2	1301
1301000492500	4	0	7	2	1301
1301000496400	1	0	9	1	1301
1301000532700	1	0	7	0	1301
1301000546000	1	0	5	0	1301
1301000559700	1	0	7	1	1301
1301000563300	5	0	19	3	1301
1301000571700	1	0	15	1	1301
1301000576000	1	0	9	0	1301
1301000582200	1	0	15	1	1301
1301000595900	1	0	7	2	1301
1301000601400	1	0	5	1	1301
1321000006900	3	0	19	1	1321
1321000008000	3	0	9	1	1321
1321000013300	2	0	3	1	1321
1321000022300	2	0	7	3	1321
1321000056000	4	0	13	2	1321
1321000089300	2	0	11	0	1321
1321000089900	4	0	9	0	1321
1321000121400	3	0	13	1	1321
1321000122800	2	0	17	1	1321
1321000196900	1	0	7	1	1321
1321000206200	2	0	11	3	1321
1321000210800	1	0	7	2	1323
1322000003100	2	0	11	3	1322
1322000011900	3	0	7	1	1322
1322000025500	4	0	19	0	1322
1322000052500	3	0	13	1	1322
1322000058000	3	0	5	1	1322
1322000067300	1	0	13	2	1322
1322000103200	3	0	7	2	1322
1322000113600	1	0	15	1	1322
1322000125200	1	0	13	1	1322
1322000143100	2	0	9	3	1322
1322000164100	2	0	13	0	1322
1322000182200	1	0	3	1	1322
1322000205300	2	0	5	0	1322
1322000207500	1	0	3	0	1322
1322000207501	1	0	5	0	1711
1322000208700	1	0	7	0	1322
1322000215900	2	0	3	2	1322
1322000254500	3	0	11	2	1322
1322000261900	2	0	19	1	1322
1322000272300	2	0	5	2	1322
1322000281900	2	0	5	0	1322
1322000295800	1	0	7	0	1322
1322000318300	3	0	9	0	1322
1322000387300	1	0	7	1	1322
1322000391300	3	0	9	1	1322
1322000394800	4	0	5	2	1322
1322000397300	1	0	11	3	1322
1322000402300	2	0	7	1	1322
1322000421700	2	0	11	0	1322
1322000425600	2	0	5	0	1322
1322000425601	2	0	7	1	1023
1322000433600	2	0	7	1	1322
1322000433601	2	0	9	0	261
1322000434700	3	0	9	2	1322
1322000435800	3	0	9	1	1322
1322000445000	4	0	13	1	1322
1322000472800	2	0	13	1	1322
1322000483000	1	0	5	0	1322
1322000492100	2	0	7	0	1322
1322000493300	2	0	11	1	1322
1322000500900	1	0	7	1	1322
1322000537200	1	0	5	1	1322
1322000540800	2	0	9	1	1322
1322000548100	1	0	3	1	1322
1322000561300	4	0	9	2	1322
1322000586600	2	0	9	1	1322
1322000595200	1	0	7	1	1322
1322000601600	3	0	13	2	1322
1322000606400	4	0	15	2	1322
1322000608600	1	0	15	3	1322
1322000608700	3	0	3	0	1322
1322000637700	3	0	17	2	1322
1322000664300	3	0	7	1	1322
1322000677400	2	0	13	1	1322
1323000004500	1	0	9	1	1322
1323000005500	2	0	11	1	1323
1323000012800	3	0	11	1	1323
1323000034700	2	0	7	1	1323
1323000040000	3	0	7	2	1323
1323000047800	2	0	9	2	1322
1323000056700	3	0	7	1	1323
1323000057200	1	0	7	1	1323
1323000068600	1	0	5	1	1323
1323000122600	1	0	9	2	1323
1323000145700	2	0	9	0	1323
1323000146400	2	0	5	2	1323
1323000171900	4	0	9	1	1323
1323000183300	1	0	11	1	1323
1323000197000	4	0	11	2	1323
1323000213500	1	0	5	0	1323
1323000215000	3	0	7	2	1323
1323000227300	3	0	17	2	1323
1323000227301	3	0	9	2	4048
1323000235100	3	0	5	1	138
1323000235101	3	0	9	2	230
1323000278200	1	0	9	2	1323
1323000287500	3	0	7	1	1323
1323000294800	3	0	15	0	1323
1323000299500	3	0	7	2	1323
1323000299501	3	0	13	2	261
1331000083400	1	0	17	2	1331
1331000093800	1	0	9	1	1331
1331000447300	1	0	13	1	1331
1331000457900	1	0	17	1	1331
1331000467901	2	0	9	1	4083
1331000501400	1	0	11	1	1331
1341000009200	2	0	13	1	1341
1341000017000	3	0	11	2	1341
1341000037200	2	0	11	1	1341
1341000056800	2	0	11	2	1341
1341000056801	1	0	7	2	4183
1341000066100	1	0	13	2	1341
1341000071400	2	0	13	1	1341
1341000080100	2	0	11	2	1341
1341000080900	4	0	13	3	1341
1341000082200	2	0	11	2	1341
1341000091100	1	0	9	0	1341
1341000099600	1	0	17	1	1341
1341000111300	2	0	5	2	1341
1341000116700	1	0	9	0	1341
1341000117700	4	0	13	1	1341
1341000134100	2	0	7	0	1341
1341000152800	2	0	19	2	1341
1341000155900	5	0	7	1	1341
1341000176400	2	0	7	2	1341
1341000181200	3	0	13	2	1341
1341000188500	1	0	11	2	1341
1341000218100	2	0	11	1	1341
1341000219100	5	0	13	1	1341
1341000228400	3	0	9	1	1341
1341000238100	2	0	7	1	1341
1341000250300	5	0	9	2	1341
1341000250400	5	0	9	2	1341
1341000250900	4	0	7	1	1341
1341000255400	2	0	17	1	1341
1342000030100	1	0	17	0	1342
1342000031300	1	0	9	2	1342
1342000033900	1	0	11	0	1342
1342000053200	2	0	7	2	1342
1342000064000	2	0	5	0	1342
1342000099600	1	0	7	0	1342
1342000120200	1	0	9	2	1342
1342000170000	2	0	9	2	1342
1342000170001	5	0	11	2	82
1344000003600	1	0	11	0	1344
1344000046800	1	0	7	1	1344
1344000054000	1	0	11	1	1344
1344000062400	1	0	7	1	1344
1344000079700	1	0	15	2	1344
1344000114800	1	0	17	2	1344
1344000118100	1	0	7	1	1344
1344000141400	1	0	9	1	1344
1344000145200	2	0	11	2	1344
1344000149800	2	0	5	2	1344
1344000171400	1	0	3	2	1344
1344000189100	3	0	9	1	1344
1344000238500	1	0	11	1	1344
1344000258000	1	0	5	1	1344
1344000287600	2	0	11	1	1344
1344000301200	2	0	5	1	1344
1344000303500	1	0	5	0	1344
1344000317800	2	0	7	1	1344
1344000318300	2	0	17	3	1344
1346000125500	1	0	9	2	1346
1346000128000	1	0	11	2	1346
1346000152600	1	0	11	1	1346
1346000170700	1	0	9	1	1346
1346000189400	1	0	11	2	1346
1346000213700	2	0	11	2	1346
1346000217200	1	0	9	2	1346
1346000228200	3	0	13	2	1346
1346000235400	2	0	13	1	1346
1346000238000	2	0	13	1	1346
1346000262900	2	0	9	1	1346
1346000314600	1	0	9	1	1346
1346000323900	2	0	7	1	1346
1347000064700	1	0	7	1	1347
1347000065100	1	0	7	2	1347
1347000073200	1	0	11	0	1347
1347000092300	2	0	13	1	1347
1349000011300	1	0	9	3	1349
1349000025400	1	0	11	2	1349
1349000052100	1	0	15	1	1349
1349000070900	2	0	7	2	1349
1349000073900	2	0	17	3	1349
1349000097300	1	0	9	1	1349
1349000140800	1	0	11	2	1349
1349000146300	1	0	15	0	1349
1349000152000	1	0	5	0	1349
1349000161100	1	0	9	0	1349
1349000164500	1	0	15	1	1349
1361000001200	1	0	11	1	1361
1361000016200	2	0	5	2	1361
1361000016201	1	0	19	1	2962
1362000014500	1	0	5	1	1362
1362000239100	1	0	13	0	1362
1362000249700	1	0	15	2	1362
1362000276500	1	0	11	1	1362
1362000348900	1	0	11	2	1362
1362000368400	1	0	7	1	1362
1364000066600	2	0	15	2	1364
1364000173100	1	0	11	0	1364
1365000025901	2	0	11	2	261
1365000028800	1	0	3	1	1365
1365000038100	1	0	15	0	1365
1367000014100	2	0	19	1	1367
1367000045700	1	0	13	0	1367
1367000113800	1	0	19	3	1367
1368000019700	1	0	9	2	1368
1368000030400	1	0	9	1	1368
1368000040800	1	0	11	3	1368
1370000016400	1	0	3	1	1370
1370000020900	2	0	19	3	1370
1371000012200	1	0	11	3	1371
1371000058101	1	0	13	3	39
1372000032601	5	0	15	1	115
1372000115400	1	0	9	2	1372
1372000115401	1	0	9	1	4724
1372000230600	1	0	11	0	1372
1372000300100	1	0	11	1	1372
1372000306300	1	0	7	2	1372
1372000360200	1	0	13	1	1372
1372000444500	1	0	11	1	1372
1372000450300	1	0	11	1	1372
1372000605300	1	0	5	1	1372
1373000020501	2	0	17	2	1341
1374000011200	1	0	13	0	1374
1374000030300	1	0	9	1	1374
1375000013100	1	0	7	2	1375
1375000049200	1	0	11	1	1375
1401000103800	1	0	15	2	1401
1402000017300	1	0	17	1	1402
1402000067900	1	0	7	2	1402
1402000096100	1	0	7	1	1402
1402000097900	1	0	19	2	1402
1402000113200	1	0	11	0	1402
1406000142400	1	0	5	3	1406
1407000138800	1	0	5	2	1407
1502000006101	1	0	19	3	1702
1505000163001	2	0	5	0	4044
1507000133900	1	0	11	2	1507
1507000166700	1	0	9	0	1507
1507000206301	2	0	5	1	4082
1509000047400	1	0	15	2	1509
1509000193300	1	0	19	2	1509
1509000198900	1	0	9	2	1509
1509000220600	1	0	15	1	1509
1509000284900	1	0	7	2	1509
1509000288901	2	0	13	1	230
1510000025900	1	0	15	3	1510
1510000195600	1	0	7	0	1510
1511000040800	1	0	3	0	1511
1630000027800	1	0	9	1	1602
1630000117800	1	0	11	1	1617
1630000127700	2	0	13	1	9267
1630000164500	1	0	15	1	1622
1630000181700	1	0	7	1	1602
1630000198300	1	0	9	2	1602
1630000215800	1	0	13	1	1602
1630000239000	1	0	11	2	1602
1630000276000	1	0	9	2	1617
1630000286000	1	0	7	2	1617
1630000393700	1	0	13	0	1619
1630000429801	1	0	5	0	261
1630000463700	1	0	7	1	1619
1630000585000	1	0	7	2	1622
1630000599800	1	0	7	1	1622
1630000618500	1	0	17	3	1622
1630000708200	1	0	15	2	1619
1631000016600	1	0	9	2	1615
1631000029800	1	0	11	2	1610
1631000029801	1	0	11	3	1201
1631000114000	1	0	15	1	1605
1631000182700	1	0	5	1	1613
1631000231101	3	0	11	2	261
1631000276000	1	0	17	3	1616
1632000010100	1	0	7	1	1609
1632000028900	1	0	13	0	1609
1632000076101	2	0	11	1	261
1632000087701	2	0	7	2	117
1632000095900	1	0	11	0	1607
1632000130800	2	0	5	1	1607
1632000148200	1	0	15	2	1607
1632000210000	1	0	9	1	1609
1632000213900	1	0	9	0	1609
1632000243800	1	0	5	2	1609
1632000402900	1	0	13	1	1609
1632000425900	1	0	13	1	1620
1632000491500	1	0	9	2	1620
1632000534500	1	0	15	1	1620
1701000000800	1	0	7	0	1701
1701000000801	1	0	7	1	1321
1701000001900	1	0	9	2	1701
1701000009600	2	0	5	1	1701
1701000051800	2	0	7	1	1701
1701000061000	4	0	13	1	1701
1701000079200	3	0	9	2	1701
1701000097700	3	0	7	0	1701
1701000098700	2	0	9	2	1701
1701000106800	4	0	13	2	1701
1701000123700	2	0	11	1	1701
1701000133000	1	0	9	2	1701
1701000144200	2	0	19	2	1701
1701000182900	3	0	9	1	1701
1701000188500	3	0	11	2	1701
1701000236300	1	0	9	0	1701
1701000262200	4	0	9	2	1701
1701000270300	1	0	9	2	1701
1701000315200	5	0	5	2	1711
1701000317900	4	0	5	2	1701
1701000338700	2	0	15	1	1701
1701000348800	4	0	7	0	1701
1701000369600	1	0	3	1	1701
1701000371800	1	0	7	0	1701
1701000380000	4	0	3	2	1701
1701000380800	3	0	7	2	1701
1701000388200	4	0	7	1	1701
1701000388800	5	0	19	2	1701
1701000394900	1	0	9	2	1701
1701000402600	4	0	5	1	1701
1701000418800	2	0	9	3	1701
1701000429900	1	0	5	1	1701
1701000439300	2	0	11	3	1701
1701000445800	2	0	15	1	1701
1701000456300	3	0	5	2	1701
1701000464700	3	0	7	1	1701
1701000482300	2	0	7	2	1701
1701000549500	1	0	13	1	1701
1701000568700	2	0	11	0	1701
1701000578600	1	0	5	0	1701
1701000591800	2	0	3	0	1701
1701000602800	3	0	19	2	1701
1701000602801	2	0	17	0	4864
1701000615600	1	0	11	3	1701
1701000640200	1	0	7	0	1701
1701000661800	2	0	5	1	1701
1701000675000	3	0	13	1	1701
1701000684500	3	0	9	1	1701
1701000690500	5	0	13	1	1701
1701000693300	1	0	9	1	1701
1701000694800	4	0	13	2	1701
1701000694801	2	0	7	2	4119
1701000715000	2	0	7	1	1701
1701000728000	2	0	7	1	1701
1701000753500	3	0	7	1	1701
1701000812700	3	0	7	3	1701
1701000813500	2	0	9	1	1701
1701000813501	2	0	7	1	4232
1701000819800	1	0	13	1	1701
1701000820200	3	0	11	2	1701
1701000827200	4	0	9	2	1701
1701000838000	2	0	5	1	1701
1701000840500	2	0	7	1	1701
1701000861200	1	0	19	1	1701
1701000865400	5	0	5	2	1701
1701000884100	4	0	9	1	1701
1701000892100	1	0	13	2	1701
1701000913600	1	0	7	1	1701
1701000947200	1	0	7	1	1701
1701000948000	2	0	9	1	1701
1701000951200	1	0	7	0	1701
1701000958200	1	0	15	2	1701
1701000962300	2	0	7	1	1701
1702000002300	3	0	7	2	1702
1702000007000	1	0	5	1	1702
1702000012001	2	0	5	1	247
1702000017200	2	0	13	2	1702
1702000032300	2	0	7	1	1702
1702000049000	1	0	11	2	1702
1702000066300	2	0	7	1	1702
1702000075300	3	0	11	1	1702
1702000080200	4	0	9	2	1702
1702000096800	3	0	7	2	1702
1702000106800	3	0	11	2	1702
1702000120600	3	0	7	2	1702
1702000142400	4	0	7	2	1702
1702000149600	3	0	13	1	1702
1702000175600	2	0	15	0	1702
1702000188000	1	0	11	2	1702
1702000212700	2	0	13	1	1702
1702000218900	2	0	7	0	1702
1702000222800	2	0	7	0	1702
1702000227300	2	0	7	1	1702
1702000233500	1	0	7	1	1702
1702000243700	2	0	5	1	1702
1702000244200	3	0	9	0	1702
1702000244500	1	0	7	1	1702
1702000253900	1	0	5	0	1702
1702000259200	4	0	19	2	1702
1702000266600	2	0	9	1	1702
1702000281300	4	0	11	2	1702
1702000284700	3	0	11	0	1702
1702000287300	1	0	7	0	1702
1702000317600	1	0	11	1	1702
1702000334200	1	0	7	1	1702
1702000338400	1	0	9	1	1702
1702000359200	1	0	7	0	1702
1702000440400	1	0	7	0	1702
1702000455900	6	0	19	1	1702
1702000471100	2	0	5	1	1702
1702000483000	2	0	5	0	1702
1702000489600	2	0	19	1	1702
1702000503600	2	0	5	2	1702
1702000508500	3	0	7	1	1702
1702000512800	2	0	7	2	1702
1702000527100	3	0	15	0	1702
1702000537900	2	0	9	2	1702
1702000548000	5	0	9	1	1702
1702000548001	5	0	5	2	4063
1702000556800	2	0	7	0	1702
1702000556801	2	0	11	1	199
1702000560200	2	0	15	2	1702
1702000569200	1	0	19	3	1702
1702000601200	2	0	9	2	1702
1702000603200	2	0	9	1	1702
1702000614000	1	0	7	0	1702
1702000619700	4	0	5	2	1702
1702000620400	2	0	3	2	1702
1703000003300	2	0	11	1	1703
1703000016400	4	0	11	1	1703
1703000032800	2	0	7	0	1703
1703000041000	2	0	7	2	1703
1703000054300	2	0	7	1	1703
1703000058200	1	0	9	1	1703
1703000063000	2	0	5	0	1703
1703000066500	1	0	5	0	1703
1703000081800	4	0	11	2	1703
1703000094400	4	0	15	1	1703
1703000098400	5	0	9	2	1703
1703000098800	4	0	9	1	1703
1703000111600	2	0	5	2	1703
1703000125801	3	0	11	1	4063
1703000139600	1	0	5	0	1703
1703000159000	6	0	7	3	1703
1703000160100	4	0	13	1	1703
1703000160300	4	0	7	1	1703
1703000174800	2	0	9	1	1703
1703000174900	2	0	7	1	1703
1703000180700	4	0	9	1	1703
1703000184600	1	0	5	1	1703
1703000187900	1	0	7	1	1703
1703000202300	2	0	5	1	1703
1703000221100	2	0	9	2	1703
1703000223100	3	0	11	1	1703
1703000230600	3	0	13	2	1703
1703000233000	3	0	11	1	1703
1703000238700	1	0	11	2	1703
1703000263500	2	0	7	1	1703
1703000278300	2	0	5	1	1703
1703000293800	2	0	5	1	1703
1703000303000	3	0	7	1	1703
1703000309400	2	0	7	2	1703
1703000324100	3	0	9	2	1703
1704000001500	4	0	9	2	1704
1704000004900	5	0	11	1	1704
1704000008100	5	0	9	1	1704
1704000008600	4	0	11	1	1704
1704000019500	1	0	3	0	1704
1704000041800	1	0	7	1	1704
1704000048000	1	0	5	0	1704
1704000052200	4	0	11	3	1704
1704000066800	1	0	11	2	1704
1704000068400	3	0	13	2	1704
1704000106400	2	0	19	3	1704
1704000123200	4	0	7	0	140
1704000124800	2	0	9	2	1704
1704000153100	4	0	19	0	1704
1705000011800	1	0	5	1	1705
1705000023800	4	0	9	0	1705
1705000039400	2	0	19	2	1705
1705000040000	2	0	5	1	1705
1706000000600	2	0	13	1	1706
1706000030600	2	0	7	2	1706
1706000056000	3	0	9	1	1706
1706000058500	3	0	7	2	1706
1706000068400	3	0	11	3	1706
1706000073300	2	0	7	1	1706
1706000076800	4	0	7	1	1706
1706000108000	2	0	7	1	1706
1706000108200	1	0	19	1	1706
1706000111500	1	0	7	0	1706
1706000143300	2	0	11	2	1709
1706000178400	4	0	9	1	1706
1706000192100	2	0	7	0	1706
1706000204300	1	0	3	0	1706
1706000216000	2	0	9	2	1706
1706000219700	3	0	13	2	1706
1707000004800	2	0	7	0	1707
1707000058100	2	0	9	1	1707
1707000062300	2	0	13	1	1707
1707000065200	2	0	7	1	1707
1707000077700	4	0	15	3	1707
1707000091600	1	0	7	1	1707
1707000141100	2	0	13	0	1707
1707000159200	3	0	9	2	1707
1707000179600	1	0	5	1	1707
1707000188800	5	0	5	0	1707
1707000202700	2	0	9	1	1707
1707000216300	4	0	11	2	1707
1707000216900	2	0	3	2	1707
1707000222100	2	0	11	2	1707
1707000222800	3	0	17	1	1707
1707000226700	1	0	11	3	1707
1707000236900	1	0	5	3	1707
1707000238900	4	0	7	1	1707
1707000278500	2	0	3	0	1707
1707000286500	3	0	9	2	1707
1707000289200	5	0	7	1	1707
1707000297000	1	0	5	0	1707
1707000306300	1	0	17	2	1707
1707000311300	2	0	9	0	1707
1707000316000	3	0	9	0	1707
1707000332200	4	0	15	3	1707
1707000358800	1	0	9	1	1707
1707000376900	1	0	15	0	1707
1708000025800	3	0	9	0	1708
1708000036500	4	0	5	2	1708
1708000037200	2	0	19	2	1708
1708000053900	4	0	9	1	1708
1708000057100	2	0	5	1	1708
1708000057800	4	0	11	1	1708
1708000065200	2	0	7	1	1708
1708000065900	4	0	7	2	1708
1708000085300	4	0	11	0	1708
1708000097900	4	0	13	1	1708
1708000101000	3	0	9	2	1708
1708000103900	3	0	9	2	1708
1708000120800	1	0	7	1	1708
1708000135300	2	0	7	0	1708
1708000136700	3	0	7	1	1708
1708000139700	2	0	7	0	1708
1708000153200	4	0	11	1	1708
1708000158300	3	0	13	2	1708
1708000184700	3	0	7	1	1708
1708000186400	3	0	15	2	1708
1708000209100	1	0	11	1	1708
1708000210600	3	0	9	2	1708
1708000216000	3	0	7	1	1708
1708000216001	3	0	17	1	66
1708000220300	1	0	19	0	1708
1708000257600	2	0	11	1	1708
1708000265800	4	0	9	1	1708
1708000320700	1	0	7	1	1708
1708000334900	1	0	5	0	1708
1708000355300	2	0	7	0	1708
